County,District code,District name,LA Classification,Middle SOA code,Middle SOA name,Morphology & Context combined name (MSOA),Lower SOA code,Lower SOA name,Combined Morphology & Context (LSOA),COA code,Combined Morphology & Context (COA),Ward code,Ward name,Combined Morphology & Context (ward)
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025093,Lancaster 014A,Urban > 10K - Less Sparse,30UHGJ0015,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025094,Lancaster 014B,Urban > 10K - Less Sparse,30UHGJ0002,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025094,Lancaster 014B,Urban > 10K - Less Sparse,30UHGJ0017,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025094,Lancaster 014B,Urban > 10K - Less Sparse,30UHGJ0018,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025094,Lancaster 014B,Urban > 10K - Less Sparse,30UHGJ0019,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025094,Lancaster 014B,Urban > 10K - Less Sparse,30UHGJ0022,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025099,Lancaster 014C,Urban > 10K - Less Sparse,30UHGL0009,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025099,Lancaster 014C,Urban > 10K - Less Sparse,30UHGL0012,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025099,Lancaster 014C,Urban > 10K - Less Sparse,30UHGL0013,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025099,Lancaster 014C,Urban > 10K - Less Sparse,30UHGL0020,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025099,Lancaster 014C,Urban > 10K - Less Sparse,30UHGL0021,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0001,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0002,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0003,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0004,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0005,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0006,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0007,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025104,Lancaster 014D,Urban > 10K - Less Sparse,30UHGM0008,Urban >10K - Less Sparse,30UHGM,Duke`s,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025125,Lancaster 015A,Urban > 10K - Less Sparse,30UHGU0009,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025125,Lancaster 015A,Urban > 10K - Less Sparse,30UHGU0010,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025125,Lancaster 015A,Urban > 10K - Less Sparse,30UHGU0011,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025128,Lancaster 015B,Urban > 10K - Less Sparse,30UHGU0001,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025128,Lancaster 015B,Urban > 10K - Less Sparse,30UHGU0007,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025128,Lancaster 015B,Urban > 10K - Less Sparse,30UHGU0020,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025128,Lancaster 015B,Urban > 10K - Less Sparse,30UHGU0021,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025128,Lancaster 015B,Urban > 10K - Less Sparse,30UHGU0022,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025129,Lancaster 015C,Urban > 10K - Less Sparse,30UHGU0002,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025129,Lancaster 015C,Urban > 10K - Less Sparse,30UHGU0004,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025129,Lancaster 015C,Urban > 10K - Less Sparse,30UHGU0005,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025129,Lancaster 015C,Urban > 10K - Less Sparse,30UHGU0008,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025147,Lancaster 015D,Urban > 10K - Less Sparse,30UHHB0003,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025147,Lancaster 015D,Urban > 10K - Less Sparse,30UHHB0009,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025147,Lancaster 015D,Urban > 10K - Less Sparse,30UHHB0010,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025147,Lancaster 015D,Urban > 10K - Less Sparse,30UHHB0012,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005235,Lancaster 015,Urban > 10K - Less Sparse,E01025147,Lancaster 015D,Urban > 10K - Less Sparse,30UHHB0014,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025114,Lancaster 016A,Urban > 10K - Less Sparse,30UHGR0001,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025114,Lancaster 016A,Urban > 10K - Less Sparse,30UHGR0007,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025114,Lancaster 016A,Urban > 10K - Less Sparse,30UHGR0008,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025114,Lancaster 016A,Urban > 10K - Less Sparse,30UHGR0010,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025114,Lancaster 016A,Urban > 10K - Less Sparse,30UHGR0013,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025114,Lancaster 016A,Urban > 10K - Less Sparse,30UHGR0014,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025115,Lancaster 016B,Urban > 10K - Less Sparse,30UHGR0009,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025115,Lancaster 016B,Urban > 10K - Less Sparse,30UHGR0011,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025115,Lancaster 016B,Urban > 10K - Less Sparse,30UHGR0012,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025115,Lancaster 016B,Urban > 10K - Less Sparse,30UHGR0015,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025115,Lancaster 016B,Urban > 10K - Less Sparse,30UHGR0016,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025121,Lancaster 016C,Urban > 10K - Less Sparse,30UHGT0003,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025121,Lancaster 016C,Urban > 10K - Less Sparse,30UHGT0007,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025121,Lancaster 016C,Urban > 10K - Less Sparse,30UHGT0009,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025121,Lancaster 016C,Urban > 10K - Less Sparse,30UHGT0011,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025121,Lancaster 016C,Urban > 10K - Less Sparse,30UHGT0017,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025122,Lancaster 016D,Urban > 10K - Less Sparse,30UHGT0001,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025122,Lancaster 016D,Urban > 10K - Less Sparse,30UHGT0008,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025122,Lancaster 016D,Urban > 10K - Less Sparse,30UHGT0010,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025122,Lancaster 016D,Urban > 10K - Less Sparse,30UHGT0014,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025122,Lancaster 016D,Urban > 10K - Less Sparse,30UHGT0016,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025122,Lancaster 016D,Urban > 10K - Less Sparse,30UHGT0020,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025123,Lancaster 016E,Urban > 10K - Less Sparse,30UHGT0005,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025123,Lancaster 016E,Urban > 10K - Less Sparse,30UHGT0012,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025123,Lancaster 016E,Urban > 10K - Less Sparse,30UHGT0015,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025123,Lancaster 016E,Urban > 10K - Less Sparse,30UHGT0018,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025123,Lancaster 016E,Urban > 10K - Less Sparse,30UHGT0019,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025124,Lancaster 016F,Urban > 10K - Less Sparse,30UHGT0002,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025124,Lancaster 016F,Urban > 10K - Less Sparse,30UHGT0004,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025124,Lancaster 016F,Urban > 10K - Less Sparse,30UHGT0006,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025124,Lancaster 016F,Urban > 10K - Less Sparse,30UHGT0013,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025124,Lancaster 016F,Urban > 10K - Less Sparse,30UHGT0021,Urban >10K - Less Sparse,30UHGT,Heysham South,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025134,Lancaster 016G,Urban > 10K - Less Sparse,30UHGY0001,Urban >10K - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025134,Lancaster 016G,Urban > 10K - Less Sparse,30UHGY0002,Urban >10K - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025134,Lancaster 016G,Urban > 10K - Less Sparse,30UHGY0003,Hamlet & Isolated Dwellings - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025134,Lancaster 016G,Urban > 10K - Less Sparse,30UHGY0004,Urban >10K - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025135,Lancaster 016H,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGY0005,Urban >10K - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025135,Lancaster 016H,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGY0006,Village - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025135,Lancaster 016H,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGY0007,Village - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025135,Lancaster 016H,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGY0008,Village - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005236,Lancaster 016,Urban > 10K - Less Sparse,E01025135,Lancaster 016H,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGY0009,Village - Less Sparse,30UHGY,Overton,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025100,Lancaster 017A,Urban > 10K - Less Sparse,30UHGL0003,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025100,Lancaster 017A,Urban > 10K - Less Sparse,30UHGL0004,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025100,Lancaster 017A,Urban > 10K - Less Sparse,30UHGL0011,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025100,Lancaster 017A,Urban > 10K - Less Sparse,30UHGL0016,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025100,Lancaster 017A,Urban > 10K - Less Sparse,30UHGL0019,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025101,Lancaster 017B,Urban > 10K - Less Sparse,30UHGL0010,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025101,Lancaster 017B,Urban > 10K - Less Sparse,30UHGL0014,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025101,Lancaster 017B,Urban > 10K - Less Sparse,30UHGL0015,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025101,Lancaster 017B,Urban > 10K - Less Sparse,30UHGL0017,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025101,Lancaster 017B,Urban > 10K - Less Sparse,30UHGL0018,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025102,Lancaster 017C,Urban > 10K - Less Sparse,30UHGL0001,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025102,Lancaster 017C,Urban > 10K - Less Sparse,30UHGL0005,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025102,Lancaster 017C,Urban > 10K - Less Sparse,30UHGL0022,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025102,Lancaster 017C,Urban > 10K - Less Sparse,30UHGL0023,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025103,Lancaster 017D,Urban > 10K - Less Sparse,30UHGL0002,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025103,Lancaster 017D,Urban > 10K - Less Sparse,30UHGL0006,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025103,Lancaster 017D,Urban > 10K - Less Sparse,30UHGL0007,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025103,Lancaster 017D,Urban > 10K - Less Sparse,30UHGL0008,Urban >10K - Less Sparse,30UHGL,Castle,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025144,Lancaster 017E,Urban > 10K - Less Sparse,30UHHB0004,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025144,Lancaster 017E,Urban > 10K - Less Sparse,30UHHB0006,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025144,Lancaster 017E,Urban > 10K - Less Sparse,30UHHB0011,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025144,Lancaster 017E,Urban > 10K - Less Sparse,30UHHB0015,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025144,Lancaster 017E,Urban > 10K - Less Sparse,30UHHB0019,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025144,Lancaster 017E,Urban > 10K - Less Sparse,30UHHB0021,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025146,Lancaster 017F,Urban > 10K - Less Sparse,30UHHB0001,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025146,Lancaster 017F,Urban > 10K - Less Sparse,30UHHB0002,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025146,Lancaster 017F,Urban > 10K - Less Sparse,30UHHB0005,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025146,Lancaster 017F,Urban > 10K - Less Sparse,30UHHB0007,Hamlet & Isolated Dwellings - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025146,Lancaster 017F,Urban > 10K - Less Sparse,30UHHB0008,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
